time(s), accuracy
868.0, 0.530000
1732.0, 0.612500
2578.0, 0.655000
3444.0, 0.695000
4317.0, 0.685000
5192.0, 0.690000
6066.0, 0.720000
6932.0, 0.717500
7803.0, 0.710000
8685.0, 0.750000
9574.0, 0.722500
10491.0, 0.775000
11434.0, 0.755000
12385.0, 0.732500
13312.0, 0.780000
14226.0, 0.755000
15133.0, 0.780000
16060.0, 0.772500
